timestamp,simple-path,time
2021-09-09 21:20:14.295,/master/welcome,300
2021-09-09 21:20:14.568,/master/welcome,260
2021-09-09 21:20:15.212,/master/sign-in,551
2021-09-09 21:20:16.208,/master/welcome,575
2021-09-09 21:20:17.658,/master/welcome,276
2021-09-09 21:20:18.294,/master/welcome,570
2021-09-09 21:20:18.615,/master/welcome,228
2021-09-09 21:20:18.853,/master/welcome,213
2021-09-09 21:20:19.446,/master/sign-in,542
2021-09-09 21:20:20.447,/master/welcome,545
2021-09-09 21:20:21.053,/administrator/dashboard/show,530
2021-09-09 21:20:21.694,/master/welcome,247
2021-09-09 21:20:22.285,/master/welcome,543
2021-09-09 21:20:22.55,/master/welcome,207
2021-09-09 21:20:22.785,/master/welcome,223
2021-09-09 21:20:23.385,/master/sign-in,551
2021-09-09 21:20:24.386,/master/welcome,557
2021-09-09 21:20:24.696,/administrator/dashboard/show,267
2021-09-09 21:20:24.942,/master/welcome,231
2021-09-09 21:20:25.537,/master/welcome,543
2021-09-09 21:20:25.841,/master/welcome,235
2021-09-09 21:20:26.063,/master/welcome,213
2021-09-09 21:20:26.651,/master/sign-in,546
2021-09-09 21:20:27.606,/master/welcome,563
2021-09-09 21:20:28.018,/administrator/dashboard/show,379
2021-09-09 21:20:28.229,/master/welcome,195
2021-09-09 21:20:28.829,/master/welcome,554
2021-09-09 21:20:31.935,/master/welcome,302
2021-09-09 21:20:32.195,/master/welcome,244
2021-09-09 21:20:32.776,/master/sign-in,542
2021-09-09 21:20:33.735,/master/welcome,564
2021-09-09 21:20:35.212,/master/welcome,291
2021-09-09 21:20:35.81,/master/welcome,548
2021-09-09 21:20:36.085,/master/welcome,226
2021-09-09 21:20:36.287,/master/welcome,190
2021-09-09 21:20:36.882,/master/sign-in,554
2021-09-09 21:20:37.864,/master/welcome,565
2021-09-09 21:20:38.477,/authenticated/task/list,529
2021-09-09 21:20:39.095,/authenticated/task/show,559
2021-09-09 21:20:39.483,/master/welcome,243
2021-09-09 21:20:39.72,/master/welcome,204
2021-09-09 21:20:40.302,/master/sign-in,537
2021-09-09 21:20:41.282,/master/welcome,581
2021-09-09 21:20:41.897,/authenticated/task/list,528
2021-09-09 21:20:42.516,/authenticated/task/show,534
2021-09-09 21:20:42.934,/master/welcome,226
2021-09-09 21:20:43.159,/master/welcome,209
2021-09-09 21:20:43.828,/master/sign-in,544
2021-09-09 21:20:44.777,/master/welcome,561
2021-09-09 21:20:45.411,/authenticated/task/list,539
2021-09-09 21:20:46.062,/authenticated/task/show,556
2021-09-09 21:20:46.416,/master/welcome,201
2021-09-09 21:20:46.621,/master/welcome,195
2021-09-09 21:20:47.203,/master/sign-in,539
2021-09-09 21:20:48.135,/master/welcome,545
2021-09-09 21:20:48.749,/authenticated/task/list,528
2021-09-09 21:20:49.353,/authenticated/task/show,541
2021-09-09 21:20:49.77,/master/welcome,229
2021-09-09 21:20:49.976,/master/welcome,193
2021-09-09 21:20:50.567,/master/sign-in,546
2021-09-09 21:20:51.553,/master/welcome,547
2021-09-09 21:20:52.169,/authenticated/task/list,542
2021-09-09 21:20:52.807,/authenticated/task/show,539
2021-09-09 21:20:53.186,/master/welcome,203
2021-09-09 21:20:53.454,/authenticated/task/show,256
2021-09-09 21:20:53.669,/master/welcome,196
2021-09-09 21:20:53.915,/authenticated/task/show,233
2021-09-09 21:20:54.133,/master/welcome,203
2021-09-09 21:20:54.369,/authenticated/task/show,228
2021-09-09 21:20:54.596,/master/welcome,202
2021-09-09 21:20:54.904,/authenticated/task/show,300
2021-09-09 21:20:55.165,/master/welcome,244
2021-09-09 21:20:55.4,/authenticated/task/show,226
2021-09-09 21:20:55.618,/master/welcome,199
2021-09-09 21:20:55.92,/authenticated/task/show,292
2021-09-09 21:20:56.153,/master/welcome,216
2021-09-09 21:20:56.411,/authenticated/task/show,240
2021-09-09 21:20:56.669,/master/welcome,219
2021-09-09 21:20:56.952,/authenticated/task/show,274
2021-09-09 21:20:57.171,/master/welcome,200
2021-09-09 21:20:57.459,/authenticated/task/show,273
2021-09-09 21:20:57.684,/master/welcome,209
2021-09-09 21:20:57.919,/authenticated/task/show,223
2021-09-09 21:20:58.143,/master/welcome,199
2021-09-09 21:20:58.381,/authenticated/task/show,229
2021-09-09 21:21:01.432,/master/welcome,275
2021-09-09 21:21:01.662,/master/welcome,214
2021-09-09 21:21:02.256,/master/sign-in,550
2021-09-09 21:21:03.214,/master/welcome,541
2021-09-09 21:21:04.667,/master/welcome,307
2021-09-09 21:21:05.264,/master/welcome,551
2021-09-09 21:21:05.568,/master/welcome,261
2021-09-09 21:21:05.786,/master/welcome,208
2021-09-09 21:21:06.376,/master/sign-in,546
2021-09-09 21:21:07.343,/master/welcome,546
2021-09-09 21:21:07.957,/authenticated/task/list,538
2021-09-09 21:21:10.287,/master/welcome,241
2021-09-09 21:21:10.501,/master/welcome,200
2021-09-09 21:21:11.072,/master/sign-in,536
2021-09-09 21:21:12.007,/master/welcome,570
2021-09-09 21:21:12.627,/authenticated/task/list,526
2021-09-09 21:21:14.916,/master/welcome,262
2021-09-09 21:21:15.127,/master/welcome,202
2021-09-09 21:21:15.696,/master/sign-in,529
2021-09-09 21:21:16.645,/master/welcome,576
2021-09-09 21:21:17.303,/authenticated/task/list,540
2021-09-09 21:21:19.412,/master/welcome,225
2021-09-09 21:21:19.727,/master/welcome,304
2021-09-09 21:21:20.305,/master/sign-in,540
2021-09-09 21:21:21.26,/master/welcome,526
2021-09-09 21:21:21.907,/authenticated/task/list,547
2021-09-09 21:21:24.118,/master/welcome,237
2021-09-09 21:21:24.331,/master/welcome,201
2021-09-09 21:21:24.908,/master/sign-in,537
2021-09-09 21:21:25.839,/master/welcome,537
2021-09-09 21:21:26.435,/authenticated/task/list,531
2021-09-09 21:21:31.41,/master/welcome,275
2021-09-09 21:21:31.63,/master/welcome,205
2021-09-09 21:21:32.197,/master/sign-in,530
2021-09-09 21:21:33.175,/master/welcome,561
2021-09-09 21:21:34.635,/master/welcome,280
2021-09-09 21:21:35.221,/master/welcome,540
2021-09-09 21:21:35.513,/master/welcome,255
2021-09-09 21:21:35.711,/master/welcome,190
2021-09-09 21:21:36.279,/master/sign-in,535
2021-09-09 21:21:37.226,/master/welcome,560
2021-09-09 21:21:37.865,/managers/task/create,539
2021-09-09 21:21:38.98,/master/welcome,574
2021-09-09 21:21:39.619,/managers/task/list,534
2021-09-09 21:21:42.068,/managers/task/show,551
2021-09-09 21:21:42.569,/master/welcome,233
2021-09-09 21:21:42.804,/master/welcome,217
2021-09-09 21:21:43.405,/master/sign-in,550
2021-09-09 21:21:44.352,/master/welcome,569
2021-09-09 21:21:45.012,/managers/task/create,538
2021-09-09 21:21:46.054,/master/welcome,548
2021-09-09 21:21:46.677,/managers/task/list,533
2021-09-09 21:21:47.618,/managers/task/show,540
2021-09-09 21:21:48.081,/master/welcome,219
2021-09-09 21:21:48.282,/master/welcome,194
2021-09-09 21:21:48.868,/master/sign-in,546
2021-09-09 21:21:49.792,/master/welcome,568
2021-09-09 21:21:50.443,/managers/task/create,527
2021-09-09 21:21:51.459,/master/welcome,543
2021-09-09 21:21:52.117,/managers/task/list,529
2021-09-09 21:21:53.589,/managers/task/show,539
2021-09-09 21:21:54.003,/master/welcome,230
2021-09-09 21:21:54.204,/master/welcome,190
2021-09-09 21:21:54.775,/master/sign-in,536
2021-09-09 21:21:55.737,/master/welcome,554
2021-09-09 21:21:56.374,/managers/task/create,525
2021-09-09 21:21:57.466,/master/welcome,567
2021-09-09 21:21:58.167,/managers/task/list,606
2021-09-09 21:22:01.207,/managers/task/show,562
2021-09-09 21:22:01.637,/master/welcome,203
2021-09-09 21:22:01.849,/master/welcome,200
2021-09-09 21:22:02.423,/master/sign-in,535
2021-09-09 21:22:03.339,/master/welcome,553
2021-09-09 21:22:04.062,/managers/task/create,593
2021-09-09 21:22:05.3,/master/welcome,554
2021-09-09 21:22:05.893,/managers/task/list,542
2021-09-09 21:22:08.925,/managers/task/show,549
2021-09-09 21:22:09.347,/master/welcome,205
2021-09-09 21:22:09.553,/master/welcome,199
2021-09-09 21:22:10.137,/master/sign-in,544
2021-09-09 21:22:11.093,/master/welcome,550
2021-09-09 21:22:11.777,/managers/task/create,540
2021-09-09 21:22:12.907,/master/welcome,590
2021-09-09 21:22:13.556,/managers/task/list,542
2021-09-09 21:22:16.689,/managers/task/show,576
2021-09-09 21:22:17.119,/master/welcome,232
